"","datum","x"
"687",2018-11-12,11
"688",2018-11-13,10
"689",2018-11-14,40
"690",2018-11-15,69
"691",2018-11-16,3
"692",2018-11-19,1
"693",2018-11-20,2
"694",2018-11-21,20
"695",2018-11-22,45
"696",2018-11-23,18
"697",2018-11-26,88
"698",2018-11-27,18
"699",2018-11-28,27
"700",2018-11-29,24
"701",2018-11-30,43
"702",2018-12-01,41
"703",2018-12-03,32
"704",2018-12-04,48
"705",2018-12-05,21
"706",2018-12-06,19
"707",2018-12-07,43
"708",2018-12-08,29
"709",2018-12-10,18
"710",2018-12-11,108
"711",2018-12-12,72
"712",2018-12-13,19
"713",2018-12-14,70
"714",2018-12-17,10
"715",2018-12-18,23
"716",2018-12-19,12
"717",2018-12-20,56
"718",2018-12-21,60
"719",2018-12-24,63
"720",2018-12-25,68
"721",2018-12-26,48
"722",2018-12-27,18
"723",2018-12-28,78
"724",2018-12-31,12
